2007-09-13,-Infinity,-Infinity,-Infinity,0.0,9223372036854775807
2023-01-18,128.01,131.3,137.0,128.01,47
2023-01-19,126.0,120.01,138.99,120.0,442
2023-01-20,120.0,127.01,138.99,120.0,119
2023-01-23,132.0,131.0,136.19,126.5,77
2023-01-24,126.0,128.0,132.0,126.0,23
2023-01-25,137.0,122.0,139.07,122.0,154
2023-01-26,129.0,126.01,133.0,126.0,67
2023-01-27,112.0,122.91,130.0,112.0,419
2023-01-30,120.0,119.0,130.0,119.0,92
2023-01-31,127.0,126.09,127.0,120.0,78
2023-02-01,119.0,123.0,128.82,119.0,82
2023-02-02,130.0,540.0,579.0,130.0,398424
2023-02-03,339.0,291.0,405.0,266.0,72601
2023-02-06,274.0,235.0,290.0,229.0,15360
2023-02-07,238.0,245.0,260.0,206.0,15491
2023-02-08,236.01,203.0,248.0,192.0,6674
2023-02-09,200.0,176.0,201.0,172.5,4663
2023-02-10,179.0,165.0,179.0,158.0,2540
2023-02-13,168.0,148.0,180.0,139.5,6136
2023-02-14,144.0,144.99,152.12,129.87,4712
2023-02-15,143.0,151.0,154.99,138.0,1433
2023-02-16,152.0,140.0,152.0,135.0,1456
2023-02-17,136.0,133.5,147.99,130.0,2956
2023-02-21,130.0,126.0,135.99,119.0,1755
2023-02-22,126.0,120.0,129.0,120.0,1060
2023-02-23,123.0,115.0,123.98,115.0,1553
2023-02-24,110.0,109.0,114.0,108.0,1571
2023-02-27,104.0,108.0,110.0,104.0,487
2023-02-28,108.0,110.0,123.0,105.0,3154
2023-03-01,109.0,112.0,114.0,105.0,793
2023-03-02,109.0,113.0,122.83,108.0,3771
2023-03-03,111.0,113.0,114.16,111.0,773
2023-03-06,112.0,110.0,112.0,106.0,695
2023-03-07,108.0,102.5,113.0,101.0,841
2023-03-08,103.0,109.0,110.59,99.0,2059
2023-03-09,109.0,104.0,109.0,100.0,1291
2023-03-10,102.0,103.0,108.0,95.16,1046
2023-03-13,102.0,106.0,109.0,96.79,698
2023-03-14,107.0,110.0,112.0,106.01,824
2023-03-15,108.0,106.0,108.99,105.0,275
2023-03-16,106.0,109.0,112.0,102.0,577
2023-03-17,109.46,101.0,110.0,101.0,298
2023-03-20,102.0,102.0,107.0,99.0,391
2023-03-21,102.0,99.0,104.0,97.0,425
2023-03-22,99.0,96.0,102.8,96.0,221
2023-03-23,97.83,100.0,103.0,96.02,399
2023-03-24,96.04,99.0,110.0,94.0,505
2023-03-27,96.03,97.3,99.99,96.0,157
2023-03-28,100.0,93.0,100.0,93.0,266
2023-03-29,94.0,93.01,97.44,93.0,272
2023-03-30,93.0,95.0,97.5679,93.0,65
2023-03-31,95.49,95.56,99.2999,91.0,431
2023-04-03,91.3,96.0,98.39,91.3,363
2023-04-04,95.98,94.0,95.99,92.0,142
2023-04-05,94.8,93.0,94.8,91.0,60
2023-04-06,92.99,90.02,92.99,90.0,356
2023-04-10,94.5,93.07,94.5,90.0,235
2023-04-11,93.0,94.32,94.99,91.0,394
2023-04-12,95.0,98.0,98.55,94.0001,367
2023-04-13,95.0,98.0,98.99,92.67,231
2023-04-14,95.0,97.91,98.99,93.0,297
2023-04-17,97.0,101.0,104.1,94.0,476
2023-04-18,91.26,115.0,160.0,91.26,32377
2023-04-19,115.0,92.98,116.0,90.0,5358
2023-04-20,92.0,84.0,94.8,84.0,2221
2023-04-21,85.0,86.2,89.9,69.35,3447
2023-04-24,75.01,81.0,86.0,75.0,751
2023-04-25,85.0,84.0,85.0,78.0,513
2023-04-26,82.0,78.5,83.9899,75.0,782
2023-04-27,80.0,77.0,83.0,77.0,469
2023-04-28,80.85,77.0,82.0,75.01,521
2023-05-01,79.0,79.81,85.61,76.0,944
2023-05-02,80.0,76.6627,80.0,74.0,742
2023-05-03,76.89,79.0,86.0,75.0,28137
2023-05-04,105.0,80.0,124.0,72.96,163219
2023-05-05,66.11,75.99,76.0,63.0,12663
2023-05-08,74.0,76.32,82.0,71.2,9584
2023-05-09,73.03,71.0,73.04,64.0,2147
2023-05-10,68.0,70.4,74.99,67.31,4059
2023-05-11,70.0,64.0,70.01,63.01,2510
2023-05-12,67.0,64.82,67.8018,64.39,1246
2023-05-15,64.0,65.0,66.96,63.5,1257
2023-05-16,64.0,64.89,64.89,63.3,588
2023-05-17,65.0,66.99,69.9,64.673,1493
2023-05-18,68.0,67.0,84.0,61.0,10512
2023-05-19,67.0,63.1,67.0,61.1,1521
2023-05-22,63.0,63.04,67.0,62.01,591
2023-05-23,64.0,66.19,66.2,63.0,610
2023-05-24,65.0,62.6,65.45,62.06,413
2023-05-25,63.0,60.5,64.39,58.5,1052
2023-05-26,60.47,62.0,62.0,60.0,270
2023-05-30,61.0,60.94,62.0,58.5,415
2023-05-31,60.0,60.49,60.94,58.0,310
2023-06-01,61.0,60.0099,61.0233,59.0,450
2023-06-02,59.51,60.0,61.0,58.5,300
2023-06-05,58.5,60.0,61.8,58.5,942
2023-06-06,64.0,62.52,64.0,60.01,304
2023-06-07,63.77,63.9899,64.73,61.01,285
2023-06-08,64.6399,61.15,65.0,61.0,230
2023-06-09,61.6778,61.0001,64.49,60.01,148
2023-06-12,59.0,60.0,62.7674,55.0,732
2023-06-13,58.2,60.24,61.75,57.0,298
2023-06-14,60.0,61.0,65.0,59.01,254
2023-06-15,59.0,59.1,62.69,58.03,359
2023-06-16,59.0,57.77,60.45,57.77,769
2023-06-20,57.0,60.0101,63.01,56.9901,286
2023-06-21,61.0,58.9,61.49,58.02,193
2023-06-22,57.72,60.2,60.2,57.0,338
2023-06-23,59.7,60.0,61.9,58.0001,152
2023-06-26,57.0,57.0,60.01,57.0,392
2023-06-27,58.0,56.0,60.0,56.0,438
2023-06-28,55.0,57.0,58.97,55.0,647
2023-06-29,56.0,55.5,60.0,55.0,571
2023-06-30,56.0,55.0,59.1,54.0,611
2023-07-03,56.01,66.0,73.74,55.0,20489
2023-07-05,62.0,53.8,62.0,52.0,3859
2023-07-06,53.8,53.02,56.0499,50.5,1154
2023-07-07,54.0,53.23,55.0,52.85,573
2023-07-10,53.0,53.0,54.95,50.0,840
2023-07-11,52.3,53.17,54.0,51.0,1057
2023-07-12,51.72,52.21,53.81,48.55,1714
2023-07-13,52.59,54.0,54.0,51.02,2635
2023-07-14,52.2099,51.0,53.7,50.0,650
2023-07-17,51.0,51.0,52.5,50.0,580
2023-07-18,51.8,53.8,58.0,50.0001,1606
2023-07-19,52.19,54.1,58.0,51.03,305
2023-07-20,55.9,56.0,56.505,55.0,138
2023-07-21,55.1,58.71,59.4,55.1,423
2023-07-24,57.0,57.17,59.8,54.15,256
2023-07-25,55.01,57.75,58.0,54.5,192
2023-07-26,57.0,51.0,58.0,49.01,1975
2023-07-27,51.0,51.0,56.49,50.88,2631
2023-07-28,50.0,49.29,51.7001,46.5,989
2023-07-31,49.84,50.1,53.51,49.2,512
2023-08-01,50.9,52.0,52.0,49.01,187
2023-08-02,50.11,51.9,72.93,48.2601,8393
2023-08-03,50.66,49.6,51.99,49.01,1210
2023-08-04,50.0,49.99,56.0,45.0,493
2023-08-07,47.67,47.0,50.0,45.0,888
2023-08-08,46.9,44.23,46.9,43.0,567
2023-08-09,44.0,45.82,46.67,44.0,192
2023-08-10,45.08,46.0,46.21,45.0,1197
2023-08-11,47.0,49.22,49.2212,45.0,746
2023-08-14,49.0,48.3,49.55,45.62,178
2023-08-15,47.1,46.1,49.0,45.406,214
2023-08-16,45.6,47.64,49.0,45.5,174
2023-08-17,46.04,46.1,46.1,43.4983,225
2023-08-18,43.02,43.51,46.1,43.01,166
2023-08-21,44.01,47.89,47.89,42.0,237
2023-08-22,45.96,43.0,46.99,42.0,198
2023-08-23,40.0,41.1,43.0,40.0,310
2023-08-24,43.15,45.0,45.38,40.1,110
2023-08-25,41.1,39.0,42.17,38.0,874
2023-08-28,39.9,37.1,39.9,37.1,264
2023-08-29,37.1,36.21,37.1,33.0,1708
2023-08-30,35.21,35.2,37.0,33.5,547
2023-08-31,36.7,35.0,41.94,35.0,573
2023-09-01,35.2,35.0,37.0899,35.0,411
2023-09-05,38.0,33.05,38.0,33.0,633
2023-09-06,33.0,31.12,35.0,30.06,783
2023-09-07,33.0,27.5,35.2,15.6,1306
2023-09-08,28.0,27.0,29.99,25.5,1184
2023-09-11,28.0,28.01,28.5,28.0,9
2023-09-12,31.0,27.06,32.0,26.11,2903
2023-09-13,26.25,26.0,27.12,24.3,1410
2023-09-14,26.9,27.0,27.5,24.6,871
2023-09-15,28.31,32.0,32.0,24.49,1177
2023-09-18,29.8,29.1,31.04,27.72,302
2023-09-19,30.2,29.71,31.9,28.0,406
2023-09-20,29.6999,29.99,31.9,28.01,3568
2023-09-21,29.09,27.7,29.09,27.05,593
2023-09-22,27.6,26.56,33.66,26.08,11317
2023-09-25,26.1,23.9,27.75,21.101,33423
2023-09-26,23.0,20.9,23.821,18.4,35862
2023-09-27,23.0,21.0,26.7,19.0,201708
2023-09-28,19.1,18.5,20.191,18.0,23258
2023-09-29,17.9,20.0,24.9,16.9,35871
2023-10-02,20.1,20.7,22.5,19.8,7843
2023-10-03,20.1,18.9,22.229,18.601,13528
2023-10-04,30.8,22.1,40.0,21.6,4376829
2023-10-05,18.8,13.3,19.0,13.0,216921
2023-10-06,12.0,10.3,12.75,9.951,155296
2023-10-09,11.2,10.2,11.7,10.0,116238
2023-10-10,9.4,8.9,9.6,8.61,42655
2023-10-11,10.9,10.8,13.5,10.3,1095704
2023-10-12,8.95,9.5,10.8,8.95,70971
2023-10-13,9.2,9.0,9.5215,8.5,29344
2023-10-16,8.987,9.7,10.3,8.987,34118
2023-10-17,9.82,10.8,11.3,9.8,36457
2023-10-18,10.3,10.6,10.9,10.1,34621
2023-10-19,10.4,9.955,10.8,9.6,15649
2023-10-20,10.2,10.6,11.4,9.525,33835
2023-10-23,10.3,10.2,10.9,9.5,13361
2023-10-24,10.5,11.2,11.5,9.75,19548
2023-10-25,10.9,10.6,10.9,10.1,2989
2023-10-26,10.5,10.6,11.0,10.2,8295
2023-10-27,10.1,10.45,10.6,10.1,5985
2023-10-30,10.3,10.0,10.6,9.8,5121
2023-10-31,9.7,9.673,9.7,9.012,7743
2023-11-01,9.559,9.7,9.7,9.173,2958
2023-11-02,9.4,9.5,9.999,8.828,11042
2023-11-03,9.4,9.2,9.4,8.901,4222
2023-11-06,8.99,8.94,9.2,8.5,17415
2023-11-07,8.925,9.241,9.241,8.502,4466
2023-11-08,8.778,8.811,8.811,8.241,4370
2023-11-09,8.694,8.425,8.81,8.3,4042
2023-11-10,8.3,7.989,8.3,7.0,8528
2023-11-13,7.888,7.252,7.888,6.535,7248
2023-11-14,7.8,7.6,7.888,7.258,4621
2023-11-15,7.69999,7.52,7.7,7.33,4133
2023-11-16,7.8,6.744,7.888,6.744,39638
2023-11-17,6.56,7.03,7.498,6.535,8468
2023-11-20,7.4,8.0,11.0,6.801,544719
2023-11-21,7.29,6.289,7.948,6.2,91789
2023-11-22,6.3,6.412,6.7051,6.25,18905
2023-11-24,6.49,6.161,6.6,6.036,15841
2023-11-27,6.214,6.182,6.4,5.63,21733
2023-11-28,6.48,5.86,6.48,5.75,22915
2023-11-29,5.9,6.16,6.2,5.831,12930
2023-11-30,5.975,5.89,6.5,5.8,51804
2023-12-01,5.63,6.0,6.08,5.6,77091
2023-12-04,6.048,5.971,6.28,5.85,9853
2023-12-05,6.165,6.3125,6.55,6.00566,17830
2023-12-06,6.376,6.03,6.376,6.01,7850
2023-12-07,6.3,5.95166,6.48,5.801,5769
2023-12-08,6.159,5.252,6.159,4.8,23577
2023-12-11,5.10199,5.38,5.401,5.1,8840
2023-12-12,5.219,5.32499,5.402,5.1,4607
2023-12-13,5.499,5.25,5.499,5.19,12082
2023-12-14,5.25,5.399,5.45,5.111,2357
2023-12-15,5.487,4.704,5.5,4.704,13523
2023-12-18,4.704,4.648,5.0,4.601,9166
2023-12-19,4.68,4.7,4.99,4.5,10620
2023-12-20,4.882,5.65,5.9,4.882,30800
2023-12-21,5.64,5.6,5.64,5.4,8798
2023-12-22,5.5,5.104,5.502,4.5,31863
2023-12-26,5.26,5.198,5.3,5.00101,2515
2023-12-27,5.175,5.41,5.49,5.175,7997
2023-12-28,5.35,5.68,5.7,5.1,6145
2023-12-29,5.6,5.9,6.305,5.44,18757
2024-01-02,6.14899,5.588,6.14899,5.5,1907
2024-01-03,5.466,5.366,5.849,5.1,5004
2024-01-04,5.401,5.559,5.56,5.4,2036
2024-01-05,5.556,5.202,5.556,4.951,3640
2024-01-08,5.05,5.428,5.519,5.05,1932
2024-01-09,5.082,5.068,5.3,5.05,4017
2024-01-10,4.999,5.05,5.334,4.751,4249
2024-01-11,5.21,5.07,5.21,4.83,3242
2024-01-12,5.07,5.0,5.253,4.75,3846
2024-01-16,4.79799,4.67,4.999,4.6,7475
2024-01-17,4.5,4.371,4.65,4.252,3069
2024-01-18,4.4,3.901,4.4,3.89,6383
2024-01-19,3.89901,4.001,4.3,3.898,1527
2024-01-22,4.0,4.85,5.111,4.0,12357
2024-01-23,4.342,4.8,4.87054,4.168,6218
2024-01-24,4.697,4.5,5.359,4.5,19409
2024-01-25,5.034,5.0,5.3,4.781,3823
2024-01-26,5.11501,4.8,5.11501,4.751,1127
2024-01-29,5.18,4.8,5.18,4.8,1346
2024-01-30,4.8,4.663,4.9,4.51,1475
2024-01-31,4.8,4.66,4.996,4.66,2537
2024-02-01,4.85,5.15,5.249,4.801,2916
2024-02-02,4.93,5.08,5.29,4.93,2544
2024-02-05,5.187,5.005,5.198,5.0,2038
2024-02-06,5.0,4.65,5.2,4.65,3573
2024-02-07,4.7,4.61,4.946,4.5,3299
2024-02-08,4.5,4.754,5.0,4.5,5878
2024-02-09,4.968,4.67,4.968,4.604,970
2024-02-12,4.456,4.99,7.1,4.456,96399
2024-02-13,5.0011,4.875,5.491,4.85,7127
2024-02-14,4.916,5.1,5.132,4.6,7793
2024-02-15,5.098,5.2,5.2,4.8,7200
2024-02-16,5.0435,4.9,5.29,4.9,2325
2024-02-20,5.0,5.705,5.95,5.0,19262
2024-02-21,5.966,5.949,6.216,5.7,13545
2024-02-22,6.4,5.4,6.4,5.2,6548
2024-02-23,5.775,5.823,5.89,5.45,7074
2024-02-26,5.888,5.434,5.89,5.317,6170
2024-02-27,5.7,5.5,5.89,5.341,2423
2024-02-28,5.341,5.67299,5.8,5.341,2734
2024-02-29,5.974,5.79,5.997,5.5,6766
2024-03-01,5.553,5.708,5.885,5.21,2531
2024-03-04,5.686,5.362,5.7,4.959,3602
2024-03-05,5.2,5.533,5.54,5.01,6352
2024-03-06,5.533,5.3,5.533,5.295,1677
2024-03-07,5.1,5.01,5.5,5.01,2804
2024-03-08,5.5,5.48,5.899,5.243,2334
2024-03-11,5.48,5.4,5.754,5.4,1642
2024-03-12,5.45,5.054,5.637,4.5,203520
2024-03-13,4.936,4.695,5.25,4.65,10989
2024-03-14,4.82,5.65,5.899,4.7,19826
2024-03-15,5.385,4.838,5.513,4.838,6461
2024-03-18,5.19375,4.69,5.19375,4.612,2595
2024-03-19,4.744,4.61,4.8,4.6,4261
2024-03-20,4.751,4.6,4.751,4.501,1314
2024-03-21,4.96,4.553,4.96,4.5,4504
2024-03-22,4.596,4.543,4.695,4.5,2494
2024-03-25,4.6,4.606,5.0,4.574,9009
2024-03-26,4.6255,4.797,4.9025,4.6,5184
2024-03-27,4.98327,4.765,4.98327,4.56,1521
2024-03-28,4.798,4.81,4.999,4.71604,5761
2024-04-01,4.9,4.846,4.9,4.7,1544
2024-04-02,4.846,4.85,4.851,4.662,2273
2024-04-03,4.7,4.799,5.0,4.7,3132
2024-04-04,4.5,4.601,4.972,4.5,2482
2024-04-05,4.50001,4.899,4.899,4.5,415
2024-04-08,4.751,4.696,4.89999,4.519,3239
2024-04-09,4.84,5.382,6.8,4.798,81353
2024-04-10,5.6,6.296,6.345,5.5,21371
2024-04-11,6.333,6.07499,6.5,5.8,11806
2024-04-12,6.098,5.834,6.347,5.6,6660
2024-04-15,6.195,5.818,6.22,5.6,3137
2024-04-16,6.0,5.767,6.0,5.05101,5567
2024-04-17,5.34,5.675,5.95,5.3,3674
2024-04-18,5.6,5.894,5.944,5.334,1125
2024-04-19,5.6,6.04,6.5,5.6,16058
2024-04-22,5.959,6.15,6.498,5.8,3309
2024-04-23,6.2,5.91,6.3,5.91,600
2024-04-24,6.0,5.852,6.297,5.85001,520
2024-04-25,6.2,5.85001,6.2,5.55,833
2024-04-26,5.93,5.999,6.064,5.50001,788
2024-04-29,6.1,6.147,6.8,5.5,47429
2024-04-30,6.6,5.301,6.676,5.2,61169
2024-05-01,4.47,4.24,5.29,4.1776,49420
2024-05-02,4.25,4.3794,5.74,4.19,243348
2024-05-03,4.27,4.94,5.19,4.27,220796
2024-05-06,4.86,4.66,5.01,4.58,63806
2024-05-07,4.72,5.515,7.56,4.6,3817375
2024-05-08,5.74,5.75,6.03,5.36,133900
2024-05-09,5.55,6.35,6.64,5.55,91080
2024-05-10,6.62,5.58,6.7999,5.3919,126626
2024-05-13,5.59,4.64,5.6205,4.54,38491
2024-05-14,4.56,4.68,5.84,4.51,250807
2024-05-15,4.61,4.37,4.76,4.09,140825
2024-05-16,4.3,4.33,4.47,4.3,10944
2024-05-17,4.32,4.3901,4.62,4.32,21204
2024-05-20,4.33,4.88,5.16,4.33,61907
2024-05-21,4.86,5.47,5.59,4.8178,97293
2024-05-22,5.37,5.54,5.7201,5.37,26844
2024-05-23,5.5,5.28,5.6,5.12,11442
2024-05-24,5.0001,5.16,5.3299,4.81,27606
2024-05-28,5.14,5.22,5.3539,5.14,6365
2024-05-29,5.15,5.05,5.4299,4.95,17326
2024-05-30,5.27,5.73,5.77,5.05,42332
2024-05-31,5.64,5.605,5.7,5.2701,13243
2024-06-03,5.79,5.87,6.185,5.6101,61246
2024-06-04,5.81,5.91,6.0305,5.8,4058
2024-06-05,5.78,5.88,5.9951,5.78,7779
2024-06-06,5.88,6.47,6.48,5.86,40732
2024-06-07,6.36,6.6024,6.73,6.36,25033
2024-06-10,6.824,6.6,6.824,6.58,14916
2024-06-11,6.7836,6.8,6.8,6.55,3598
2024-06-12,6.79,7.12,7.325,6.79,21928
2024-06-13,7.0,7.41,7.44,7.0,6869
2024-06-14,7.38,7.3,7.44,7.18,7191
2024-06-17,7.2606,7.55,7.55,7.2606,5878
2024-06-18,7.27,7.23,7.54,7.19,9158
2024-06-20,7.23,7.4492,7.48,7.21,11130
2024-06-21,7.24,6.76,7.43,6.76,21551
2024-06-24,7.1,6.85,7.1576,6.72,4112
2024-06-25,6.72,6.5201,6.845,6.4,12246
2024-06-26,6.5,6.545,6.71,6.5,3260
2024-06-27,6.48,6.4399,6.81,6.26,2572
2024-06-28,6.625,6.45,6.7922,6.3301,14434
2024-07-01,6.735,6.4502,6.9001,6.4,12024
2024-07-02,6.5559,6.575,6.695,6.4101,4381
2024-07-03,6.5343,6.5343,6.5343,6.5343,1602
2024-07-05,6.3,6.65,6.65,6.3,4578
2024-07-08,6.51,6.34,6.5399,6.34,2506
2024-07-09,6.44,6.4001,6.7029,6.4,813
2024-07-10,6.4533,6.42,6.67,6.4001,5867
2024-07-11,6.42,6.4501,6.67,6.42,1807
2024-07-12,6.47,6.2,6.47,6.2,4802
2024-07-15,6.66,6.2753,6.66,6.2,3856
2024-07-16,6.28,6.37,6.605,6.21,3414
2024-07-17,6.9999,6.32,6.9999,6.32,5066
2024-07-18,6.8856,6.1999,6.8856,6.14,2183
2024-07-19,6.2936,6.3,7.0857,6.2321,22001
2024-07-22,6.45,6.45,6.45,6.45,990
2024-07-23,6.3,6.51,6.56,6.25,2377
2024-07-24,6.4919,6.3368,6.552,6.24,3509
2024-07-25,6.24,6.39,6.5499,6.24,2526
2024-07-26,6.4,6.3,6.5399,6.3,3116
2024-07-29,6.507,6.507,6.507,6.507,805
2024-07-31,6.34,6.36,6.5003,6.34,4258
2024-08-01,6.34,6.41,6.47,6.34,1376
2024-08-02,6.53,5.8,6.53,5.76,16714
2024-08-05,5.7,5.7295,5.9751,5.5,5794
2024-08-06,5.64,5.855,6.0424,5.64,1549
2024-08-07,5.975,5.85,5.975,5.85,1209
2024-08-08,5.99,5.8299,5.99,5.75,2464
2024-08-12,5.81,5.945,6.1899,5.6,1814
